# Parameters and options used in calculation
# 3   Projectile charge
# 6   Projectile mass
# 83   Target charge
# 209   Target mass
# 1   Shell correction
# 1   Shell-correction factor
# 0.1   Stepsize for the kinetic energy
# 1   Level-density parameter used
# 19   Damping-shell energy used
# 1   af/an ratio
# 0.4   Correction factor for the moment of inertia
# 0   Mass table used
# 1   Pairing correction
# 1   Kramers-Strutinsky factor
# 1   Collective enhancement factor
# 5e+21   Reduced friction used
# 1   Potential curvature in the ground state (MeV)
# 1   Potential curvature at the saddle point (MeV)
# 1   Evaporation model used
# 0   Hill-Wheeler penetration factor used
# 1   Fission-barrier model used
# 20   Minimum excitation energy
# 50   Maximum excitation energy
# 0.1   Stepsize for the spectral discretization
# 0.01   Stepsize for plotting the excitation function
# 0   Minimum angular momentum
# 199   Maximum angular momentum
# 4   Number of emitted neutrons
# 0   Number of emitted protons
# 1   Types of emitted particles at each step
# 0   Gamma-ray emission
# 1   Gamma-ray emission model used
# 0   Fission-time calculation
# 1.1   Time factor
# 1e-06   Cut-off for the transmission coefficient
# 1e-50   Cut-off for the decay width
# 0   Fusion model used
# 0, 0   Barrier-distribution parameters
# 32   Number of abscissas for the G-L integration
# CaPu.dat   Name of the fusion data file
# Koura.dat   Name of the nuclear data file
# MollerFisBar.dat   Name of the fission-barrier data file
# cross-sections.dat   Name of the output file
# Estar	Ecm	Elab	Fusion	0n0p	1n0p	2n0p	3n0p	4n0p   
2.053000e+01   2.358518e+01   2.426226e+01   3.664770e-02   0.000000e+00   4.750537e-06   2.524965e-02   1.139052e-02   0.000000e+00   
2.054000e+01   2.359518e+01   2.427255e+01   3.734899e-02   0.000000e+00   4.841442e-06   2.573282e-02   1.160848e-02   0.000000e+00   
2.055000e+01   2.360518e+01   2.428284e+01   3.806303e-02   0.000000e+00   4.399774e-06   2.504738e-02   1.300809e-02   0.000000e+00   
2.056000e+01   2.361518e+01   2.429312e+01   3.879005e-02   0.000000e+00   4.483812e-06   2.552580e-02   1.325655e-02   0.000000e+00   
2.057000e+01   2.362518e+01   2.430341e+01   3.953027e-02   0.000000e+00   4.569376e-06   2.601290e-02   1.350953e-02   0.000000e+00   
2.058000e+01   2.363518e+01   2.431370e+01   4.028393e-02   0.000000e+00   4.656492e-06   2.650884e-02   1.376709e-02   0.000000e+00   
2.059000e+01   2.364518e+01   2.432398e+01   4.105124e-02   0.000000e+00   4.745187e-06   2.701377e-02   1.402932e-02   0.000000e+00   
2.060000e+01   2.365518e+01   2.433427e+01   4.183245e-02   0.000000e+00   4.835489e-06   2.752785e-02   1.429630e-02   0.000000e+00   
2.061000e+01   2.366518e+01   2.434456e+01   4.262779e-02   0.000000e+00   4.927424e-06   2.805122e-02   1.456811e-02   0.000000e+00   
2.062000e+01   2.367518e+01   2.435485e+01   4.343751e-02   0.000000e+00   5.021020e-06   2.858406e-02   1.484483e-02   0.000000e+00   
2.063000e+01   2.368518e+01   2.436513e+01   4.426184e-02   0.000000e+00   5.116306e-06   2.912651e-02   1.512655e-02   0.000000e+00   
2.064000e+01   2.369518e+01   2.437542e+01   4.510105e-02   0.000000e+00   5.213312e-06   2.967875e-02   1.541335e-02   0.000000e+00   
2.065000e+01   2.370518e+01   2.438571e+01   4.595538e-02   0.000000e+00   4.738011e-06   2.882134e-02   1.712514e-02   0.000000e+00   
2.066000e+01   2.371518e+01   2.439599e+01   4.682508e-02   0.000000e+00   4.827678e-06   2.936678e-02   1.744924e-02   0.000000e+00   
2.067000e+01   2.372518e+01   2.440628e+01   4.771043e-02   0.000000e+00   4.918958e-06   2.992204e-02   1.777916e-02   0.000000e+00   
2.068000e+01   2.373518e+01   2.441657e+01   4.861169e-02   0.000000e+00   5.011878e-06   3.048727e-02   1.811501e-02   0.000000e+00   
2.069000e+01   2.374518e+01   2.442686e+01   4.952913e-02   0.000000e+00   5.106466e-06   3.106265e-02   1.845689e-02   0.000000e+00   
2.070000e+01   2.375518e+01   2.443714e+01   5.046302e-02   0.000000e+00   5.202750e-06   3.164835e-02   1.880490e-02   0.000000e+00   
2.071000e+01   2.376518e+01   2.444743e+01   5.141364e-02   0.000000e+00   5.300759e-06   3.224454e-02   1.915915e-02   0.000000e+00   
2.072000e+01   2.377518e+01   2.445772e+01   5.238128e-02   0.000000e+00   5.400523e-06   3.285141e-02   1.951974e-02   0.000000e+00   
2.073000e+01   2.378518e+01   2.446800e+01   5.336622e-02   0.000000e+00   5.502071e-06   3.346912e-02   1.988677e-02   0.000000e+00   
2.074000e+01   2.379518e+01   2.447829e+01   5.436876e-02   0.000000e+00   5.605433e-06   3.409787e-02   2.026037e-02   0.000000e+00   
2.075000e+01   2.380518e+01   2.448858e+01   5.538919e-02   0.000000e+00   5.094702e-06   3.303980e-02   2.233885e-02   0.000000e+00   
2.076000e+01   2.381518e+01   2.449887e+01   5.642781e-02   0.000000e+00   5.190234e-06   3.365934e-02   2.275773e-02   0.000000e+00   
